Ticker,Description,Price,Change %,Change from Open %,Pre-market Change %,Pre-market Volume,Average Volume (60 day),Volume,Relative Volume,Industry,Market Capitalization,Shares Float,Volatility,Relative Volume at Time
LBRT,Liberty Energy Inc.,18.51,0.2708559,-1.38518913,,,2841204.8,1892859,0.53629888,Oilfield Services/Equipment,3120940081,162763878.112,2.71886895,0.48942693
LTHM,Livent Corporation,17.23,4.8053528,4.42424242,0.79075426,14641,5354321.28333333,6544378,0.79470377,Chemicals: Specialty,3098162193.9999995,178481750.824,6.69099757,0.67201064
FTRE,Fortrea Holdings Inc.,34.85,0.43227666,-0.11464603,0.37463977,100,1187081.01666667,674952,0.64443325,Miscellaneous Commercial Services,3094680000,88700011.2,3.03426249,0.70642278
GNW,Genworth Financial Inc,6.81,-0.14662757,-0.29282577,0.4398827,2246,2912171.71666667,1977762,0.44842356,Life/Health Insurance,3071342187,444055463.955,2.5147929,0.43503037
KSS,Kohl's Corporation,27.67,0.03615329,2.0280236,-2.20535069,11803,6331908.03333333,3379274,0.53618408,Department Stores,3063404581.9999995,105315454.272,3.95522388,0.39503716
DNLI,Denali Therapeutics Inc.,21.96,1.85528757,0.41152263,0.8812616,300,1021544.13333333,788181,0.53018498,Biotechnology,3034802444,113867970.938,4.87012987,0.42600237
COUR,"Coursera, Inc.",19.87,-0.50075113,-1.1934361,,,1409066.36666667,884349,0.63352808,Internet Software/Services,3031121997.0000005,112428028.548,2.12335693,0.41317749
TGNA,TEGNA Inc,15.28,-0.58555628,-0.65019506,,,2155900.75000001,1510513,0.57864803,Broadcasting,3009670090,194435188.488,1.93951348,0.60771518
JWN,"Nordstrom, Inc.",18.42,-0.05425936,1.37589433,-1.03092784,10097,5665746.25,2858284,0.41377025,Department Stores,2990170081.0000005,97608073.239,3.01771872,0.36814041
TRIP,"TripAdvisor, Inc.",21.32,-0.55970149,-0.37383178,0.27985075,896,2752229.3,2809031,0.58402393,Other Consumer Services,2941902544.9999995,102720760.016,1.9486692,0.48395873
FL,"Foot Locker, Inc.",31.03,-3.93188854,5.36502547,-8.66873065,123605,4240162.86666667,5243216,1.34762509,Apparel/Footwear Retail,2921840849,81435079.4356,11.11111111,1.0496258
HAYW,"Hayward Holdings, Inc.",13.54,0.22205774,-0.95098756,1.25832717,600,2358221.68333333,1331170,0.55476459,Recreational Products,2893485348.0000005,212367441.531,2.39265226,0.43985913
FBP,First BanCorp. New,16.58,0.30248034,-0.59952038,,,1312228.65,690990,0.33068572,Regional Banks,2860915215,168315503.296,1.4527845,0.26152159
CVBF,CVB Financial Corporation,20.45,-0.04887586,-0.92054264,,,1078641.23333333,526400,0.37038543,Regional Banks,2849459970,131034848.57999998,3.06535627,0.40343094
FLYW,Flywire Corporation - Voting,23.42,-0.29799915,-0.97251586,,,1562562.06666667,1373028,0.77353773,Regional Banks,2843496769,115399014.86,2.72963605,0.605025
NEP,"NextEra Energy Partners, LP",30.35,-0.75212557,-1.17225659,-0.26160889,2601,2896899.73333333,777456,0.47520355,Alternative Power Generation,2835677651.9999995,92110056.395,4.60767947,0.35669861
BMBL,Bumble Inc.,15,0.53619303,0.80645161,0.4691689,490,2562578.4,1904484,0.73132912,Packaged Software,2824020000,97245003.61,3.22471147,0.62770262
NTLA,"Intellia Therapeutics, Inc.",31.36,3.8410596,1.62022035,2.25165563,8315,1488780.9,1463176,0.79751832,Biotechnology,2808441515,87778936.7781,8.19672131,0.74723201
IONQ,"IonQ, Inc.",13.64,-1.08774474,-1.9410496,0.87019579,178409,9176013.2,4895685,0.52047783,Computer Processing Hardware,2792170884.0000005,168089826.06,4.58240946,0.39337047
FULT,Fulton Financial Corporation,16.65,0.60422961,-0.119976,,,1250767.93333333,891249,0.45852107,Major Banks,2733774147.9999995,162302475.118,1.75332527,0.3675501
MCW,"Mister Car Wash, Inc.",8.66,0.46403712,0.58072009,,,1699266.6,887081,0.49130462,Other Consumer Services,2719845423,90746757.66,2.60047281,0.3901232
CARG,"CarGurus, Inc.",24.22,0.04130525,-0.73770492,0,100,1002872.16666667,638945,0.48042896,Internet Software/Services,2719163092,86009144.4628,2.17209691,0.46516284
VSTS,Vestis Corporation,20.79,0.19277108,-0.33557047,,,2497608.68333333,854128,0.201905,Apparel/Footwear,2717776658.52,130117185.15061198,2.200489,0.23328726
GO,Grocery Outlet Holding Corp.,27.37,0.47723935,0.36670334,,,1004221.05,1309486,1.07685027,Food Retail,2716999010,91168833.28,1.98821797,0.96116759
EGO,Eldorado Gold Corporation,13.28,1.8404908,-0.07524454,2.7607362,3416,1858473.03333333,3116477,1.55210597,Precious Metals,2694075365.3575478,201054180.48799995,5.08077361,1.31784568
PACB,"Pacific Biosciences of California, Inc.",10.07,1.71717172,0.39880359,1.51515152,5162,5340942.21666667,3280745,0.43940657,Medical Specialties,2693159771.9999995,256406051.232,4.6277666,0.45162649
SHLS,"Shoals Technologies Group, Inc.",15.76,-0.50505051,-0.88050314,1.01010101,1421,3964517.73333333,2316206,0.5302565,Semiconductors,2678246542,163916136.82,3.28185328,0.31903158
RKLB,"Rocket Lab USA, Inc.",5.44,22.79909707,6.8762279,15.1241535,1957846,4884970.66666667,51902888,8.51399914,Aerospace & Defense,2643225272,294028687.406,26.92307692,7.12982807
NEO,"NeoGenomics, Inc.",20.73,0.87591241,0.33881897,0.1459854,100,1040526.15,873337,0.60569028,Medical/Nursing Services,2642366397,125906708.422,3.26034063,0.50780569
MODG,Topgolf Callaway Brands Corp.,14.26,0.21082221,0.99150142,,,3826686.31666667,2030667,0.34074806,Recreational Products,2631213090.9999995,141052913.54799998,2.67475036,0.46657356
PDCO,"Patterson Companies, Inc.",28.27,-0.45774648,-0.91132142,,,1057291.01666667,706300,0.69125206,Medical Distributors,2619526600,82810857.71700001,1.61548021,0.46228398
CBAY,CymaBay Therapeutics Inc.,23.09,3.91539154,3.63554758,1.03510351,800,1958251.58333333,1431847,0.61167581,Biotechnology,2618483388,108179090.805,5.71557156,0.63729291
KTOS,"Kratos Defense & Security Solutions, Inc.",20.29,0.24703557,0,1.27865613,700,1193321.86666667,736635,0.57192731,Aerospace & Defense,2616164904,126323601.324,1.57946693,0.44807163
ARRY,"Array Technologies, Inc.",17.25,-0.28901734,0.34904014,-0.28901734,5970,6056963.05,4297733,0.56768204,Semiconductors,2608484481.9999995,146743938.01599997,3.57988166,0.377444
GDRX,"GoodRx Holdings, Inc.",6.42,-0.61919505,-1.07858243,,,1463566.01666667,1021398,0.72631362,Internet Software/Services,2607369587,74651311.1736,3.60601266,0.44619335
UEC,Uranium Energy Corp.,6.62,0.4552352,0.3030303,0,25579,8073181.13333333,9122844,0.83120688,Other Metals/Minerals,2601525607,384012982.36,4.35114504,0.51335753
OI,"O-I Glass, Inc.",16.76,1.63735597,1.02471368,,,1780028.98333333,936433,0.48266018,Containers/Packaging,2593229243,152569950.893,1.69748409,0.4341179
TGTX,"TG Therapeutics, Inc.",17,-0.87463557,-1.1627907,0.34985423,7598,6015033.15,6076979,1.09885665,Pharmaceuticals: Major,2573971359.0000005,137414113.82999998,5.26315789,0.60086223
SWTX,"SpringWorks Therapeutics, Inc.",35.63,6.70859539,4.79411765,,,1166716.6,1685115,1.17857015,Pharmaceuticals: Major,2567555963,57009661.2384,6.8711092,0.75316261
CRK,"Comstock Resources, Inc.",9.13,0,0,0.65717415,17772,3832779.3,4033693,0.7248337,Oil & Gas Production,2542061127.9999995,90969993.45400003,2.97563677,0.65270175
PSEC,Prospect Capital Corporation,6.18,0.81566069,0.48780488,0.48939641,6989,1945252.53333333,2114012,0.89718249,Investment Managers,2536184382,299678220.71,2.76422764,0.78401242
DNUT,"Krispy Kreme, Inc.",15.02,-0.0665336,-0.39787798,-0.1996008,300,1048355.45,647898,0.69964425,Food Distributors,2532372169,77190643.8,1.13788487,0.4411921
AVDX,"AvidXchange Holdings, Inc.",12.32,1.14942529,0.73589534,,,2116375.78333333,731070,0.31793865,Packaged Software,2502778161,152953413.55793098,1.84577523,0.25467503
TCN,Tricon Residential Inc.,9.15,1.44124169,1.44124169,-0.22172949,650,1653814,1556941,0.57923912,Real Estate Development,2497894687.79703,257675760.67200005,1.88470067,0.39557252
HTGC,"Hercules Capital, Inc.",16.41,0.98461538,0.4898959,0.06215385,1000,1065328.95,1080217,1.03066608,Investment Managers,2480198853,148308317.669,1.5936255,0.76744123
AROC,"Archrock, Inc.",15.51,0.06451613,-0.57692308,,,1362167.98333333,859623,0.4019727,Oilfield Services/Equipment,2420459358.0000005,133882002.142,2.09677419,0.37148644
FSLY,"Fastly, Inc.",18.5,0.87241003,1.4254386,-0.21810251,24984,2785967.18333333,2054727,0.76543221,Information Technology Services,2419800056,119807698.8,3.2759578,0.46639457
CWK,Cushman & Wakefield plc,10.6,-0.18832392,-0.74906367,,,2884068.15,2715742,0.79262633,Real Estate Development,2408885508,199944234.243,2.47383444,0.69274705
BEAM,Beam Therapeutics Inc.,29.48,5.02315639,3.32982825,1.38938368,309,1457144.38333333,1030640,0.60759457,Biotechnology,2402739391.9999995,68862814.09,7.14791224,0.56906252
BLMN,"Bloomin' Brands, Inc.",27.15,1.34378499,1.04205434,,,1186885.18333333,783738,0.49487582,Restaurants,2357001390.9999995,85207246.48799999,1.9245142,0.53305124
VYX,NCR Voyix Corporation,16.62,0.18083183,0.84951456,-0.78360458,100,2204594.15,1686921,0.77001827,Electronic Equipment/Instruments,2346744068,134076883.6,1.67173252,0.69224815
MIR,"Mirion Technologies, Inc.",10.38,0.58139535,0.28985507,-0.48449612,100,1019167,738023,0.47887929,Aerospace & Defense,2343852171,206781753.464,1.55793574,0.38518802
EXPI,"eXp World Holdings, Inc.",15.19,-0.26263953,-0.91324201,,,1144562.65,825282,0.46673455,Real Estate Development,2336203903,77430414.148,5.92149035,0.38459711
DRVN,Driven Brands Holdings Inc.,14.24,0.56497175,0.6360424,,,1273326.18333333,588187,0.43339167,Other Consumer Services,2334779159,58230038.85,1.6631281,0.29116894
EXTR,"Extreme Networks, Inc.",17.76,0.16920474,-0.83752094,,,2451831.05,1404434,0.49108986,Computer Peripherals,2301941661,126232629.968,3.39750849,0.55013446
XRX,Xerox Holdings Corporation,18.7,-0.37293554,-0.74309979,-0.10655301,1592,2207694.88333333,1223103,0.27766465,Computer Peripherals,2298342260.9999995,113631144.522,1.83189655,0.24096529
CPE,Callon Petroleum Company,33.46,-0.50550104,-1.09370381,0.83258995,2115,1795553.71666667,959339,0.35888756,Oil & Gas Production,2267712942,52139139.009,3.003003,0.24033703
ENVX,Enovix Corporation,13.43,-3.03249097,-4.07142857,1.22743682,18157,4584238.96666667,4137047,0.88529653,Electrical Products,2253206743.0000005,136686987.76599997,7.00969426,0.65483384
SSRM,SSR Mining Inc.,11.04,0.54644809,-1.51650312,2.36794171,7009,2044155.88333333,2296568,0.58388615,Precious Metals,2250962828.8852453,202327128.9,2.13248639,0.45459796
TROX,Tronox Holdings plc,14.29,1.92582026,1.13234253,,,1147433.58333333,945734,0.82449383,Chemicals: Specialty,2240582637.9999995,116494649.326,3.24074074,0.69926765
RXRX,"Recursion Pharmaceuticals, Inc.",10.32,4.87804878,3.35503255,1.72764228,29745,4109704.75,5734802,1.08444907,Biotechnology,2227920660,151810917.66,7.00507614,0.54345892
GTX,Garrett Motion Inc.,9.17,2.80269058,2.68756999,0.33632287,199,1168540.31666667,1733235,0.68189187,Auto Parts: OEM,2222989302.9999995,233476156.52,3.80952381,0.53125263
PD,"PagerDuty, Inc.",23.93,0.20938023,-0.58163689,0.04187605,2000,1719251.51666667,1082861,0.71091218,Packaged Software,2198983215.0000005,86488757.08309999,3.1984749,0.47439374
CLSK,"CleanSpark, Inc.",11.89,3.12228968,1.97255575,0.86730269,848995,20948591.85,27508566,0.93430554,Data Processing Services,2196673209,175672678.25,7.84140969,0.75752019
VIAV,Viavi Solutions Inc.,9.81,0.30674847,-0.50709939,,,2118312.98333333,2337791,0.89994313,Information Technology Services,2181690894,219438036.08,2.40655402,0.86289165
VSCO,Victorias Secret & Co.,27.95,0.14331781,1.67333576,-0.57327123,7721,2664368.18333333,2224050,0.93639645,Apparel/Footwear Retail,2164306748,68834128.2221,4.77513023,0.93897885
PTON,"Peloton Interactive, Inc.",5.98,-3.07941653,-2.60586319,0,55575,11068280.83333333,7201765,0.60997736,Other Consumer Services,2155495503,313128155.846,6.13961312,0.47832698
SONO,"Sonos, Inc.",17.2,-1.20620333,-0.63547083,-0.11487651,995,2421292.18333333,1168760,0.45395536,Electronics/Appliances,2152587207.9999995,116276114.1,1.99179848,0.30436262
LZ,"LegalZoom.com, Inc.",11.42,2.79027903,2.23813787,,,1415888.56666667,1349060,0.77605244,Miscellaneous Commercial Services,2146206883,125267971.50199997,5.1084991,0.800381
IOVA,"Iovance Biotherapeutics, Inc.",8.34,5.70342205,4.64240903,2.40811153,13150,6657254.68333333,9383475,1.13167742,Biotechnology,2134359970.9999995,199720454.544,11.41781681,0.88272072
BANC,"Banc of California, Inc.",13.5,0.52122115,0.07412898,0.89352197,4372,2661756.48333333,2045030,0.63217764,Regional Banks,2132693833,138291615,2.39520958,0.58554334
DAN,Dana Incorporated,14.74,0.68306011,0.13586957,,,1298593.11666667,535340,0.39485839,Auto Parts: OEM,2127544298,143310169.102,1.56889495,0.35489665
TWST,Twist Bioscience Corporation,36.76,1.63118607,-0.54112554,0.63588609,150,1207097.9,896015,0.42893978,Biotechnology,2120088142,55207033.9002,4.20583787,0.30943383
PTCT,"PTC Therapeutics, Inc.",27.61,-2.85010556,-3.59636872,,,1391764.78333333,923158,0.65471604,Pharmaceuticals: Major,2083537618,72905202.7624,6.13652869,0.44626419
ATEC,"Alphatec Holdings, Inc.",15.09,0.3992016,-0.33025099,,,2262950.25,1260028,0.54936123,Medical Specialties,2056776968.0000005,92499446.941,2.73095078,0.41816821
VET,Vermilion Energy Inc.,12.52,-0.31847134,-1.02766798,0.95541401,3289,1189246.46666667,1448629,0.98520414,Oil & Gas Production,2049524009.0506024,158932892.29999998,1.93830128,0.74468635
SIX,Six Flags Entertainment Corporation New,24.06,-0.24875622,-0.66061107,,,2000372.38333333,502292,0.47419294,Movies/Entertainment,2009900604,82612830.169,1.5043878,0.4219757
SBLK,Star Bulk Carriers Corp.,21.3,0.85227273,0.13162843,1.04166667,4613,1002992.63333333,809100,0.65451681,Marine Shipping,1999255968,87869944.2734,2.11914292,0.39569423
UPWK,Upwork Inc.,14.63,-0.9478673,-0.06830601,0.20311442,8994,2161420.43333333,1125973,0.48645733,Personnel Services,1991281958.0000005,120172405.517,3.24361629,0.34457249
HBM,Hudbay Minerals Inc.,5.62,0.71684588,0.17825312,1.61290323,1000,2208560.28333333,1956655,1.01926559,Other Metals/Minerals,1960861997.8681023,348253797.5,2.07768744,0.80825545
GOGL,Golden Ocean Group Limited,9.74,3.2873807,0.41237113,2.86320255,48808,1587451.43333333,1556561,1.00822907,Marine Shipping,1943162056,119050422.705,3.82824625,0.84451314
ACHR,Archer Aviation Inc.,6.45,0.31104199,-0.76923077,1.24416796,41488,5066278.58333333,3216718,0.51332535,Aerospace & Defense,1940016195.9999995,183642560.881,2.58823529,0.42320542
BOWL,Bowlero Corp.,12.82,4.31244915,4.22764228,1.30187144,5526,1458143.2,1334787,0.9282909,Movies/Entertainment,1939509268.9999995,84374716.98429999,7.56097561,0.95508665
TNDM,"Tandem Diabetes Care, Inc.",29.49,0.44277929,0.44277929,0,500,1735944.58333333,1625975,0.88620964,Medical Specialties,1923034083.0000005,64772012.4936,3.48068221,0.74782772
ZETA,Zeta Global Holdings Corp.,8.96,2.75229358,1.93401593,,,1444291.91666667,1089842,0.47599766,Packaged Software,1919926575,149898269.924,3.20366133,0.32345641
JBLU,JetBlue Airways Corporation,5.76,0.52356021,0.6993007,0.34904014,47794,15700912.83333334,7986646,0.50096636,Airlines,1919746483,332093492.357,2.20264317,0.38990023
BORR,Borr Drilling Limited,7.28,0.27548209,0.27548209,0.27548209,9310,1601988.55,1021042,0.37909296,Contract Drilling,1915884362.8013473,217017683.455236,2.36439499,0.24732429
TDS,"Telephone and Data Systems, Inc.",17.97,-2.96976242,-2.91734198,,,1088625.13333333,460957,0.35944715,Wireless Telecommunications,1904819926.9999995,98672962,5.91549296,0.33706405
VKTX,"Viking Therapeutics, Inc.",19,5.49694614,5.37992235,0,8488,2481492.18333333,1787631,0.54778848,Pharmaceuticals: Major,1900550117,89390215.647,7.65391015,0.56033553
EAT,"Brinker International, Inc.",42.84,0.25743038,0.72889725,-0.07020828,896,1193479.6,699814,0.57527331,Restaurants,1893660900.9999995,43481395.9863,1.70575693,0.50320597
INMD,InMode Ltd.,22.72,-0.08795075,-0.39456379,0.70360598,3532,2402556.88333333,909738,0.56797014,Medical Specialties,1891022714,76665375.8444,2.34617087,0.42662395
NOVA,Sunnova Energy International Inc.,15.38,2.32867598,1.58520476,1.06453759,8286,6481612.63333333,4675695,0.57795284,Alternative Power Generation,1882763615,106166132.912,5.08315451,0.54345313
JBI,"Janus International Group, Inc.",12.82,2.72435897,2.39616613,,,1521793.3,1144435,0.23817199,Building Products,1882340234,135186154.708,2.97188755,0.23221828
PAYO,Payoneer Global Inc.,5.12,0.58939096,0.78740157,0.78585462,2605,2511205.76666667,1816670,0.43380904,Miscellaneous Commercial Services,1852459333.9999995,258101887.536,1.57480315,0.2913436
SAVE,"Spirit Airlines, Inc.",16.84,2.37082067,2.06060606,0.60790274,19310,4808903.48333333,3760143,0.84774985,Airlines,1838381801,108159942.688,3.03951368,0.70336135
HIMS,"Hims & Hers Health, Inc.",8.59,-0.11627907,0.94007051,-1.1627907,14910,2677876.86666667,2261254,0.88200552,Medical/Nursing Services,1821024312.9999995,135968452.704,3.82317802,0.5900816
NMRK,"Newmark Group, Inc.",10.45,0.6743738,-0.38131554,,,1117056.13333333,1486868,1.20095361,Real Estate Development,1804648723,139565030.97500002,2.04081633,1.06570369
AG,First Majestic Silver Corp.,6.26,-0.94936709,-3.54391371,2.37341772,49080,6154907.8,7994051,1.26690595,Precious Metals,1796252671.4963856,280249822.821,6.52699436,0.97067015
DVAX,Dynavax Technologies Corporation,13.84,1.61527166,1.24359912,-0.07342144,500,1627448.01666667,1204990,0.5972025,Biotechnology,1788970170.0000002,128003807.51399998,1.75695461,0.38805981
TALO,"Talos Energy, Inc.",14.31,0.28030834,-0.41753653,,,1332519.11666667,554546,0.31744414,Oil & Gas Production,1775590010,105833415.6,2.7173913,0.26038965
HLMN,Hillman Solutions Corp.,9.11,2.01567749,1.56075808,,,1181609.78333333,968382,0.69535872,Wholesale Distributors,1775566262.0000002,192991781.182,2.56696429,0.58529716
CPRX,"Catalyst Pharmaceuticals, Inc.",16.58,3.17361543,1.47065124,2.6757934,3469,1277965.26666667,1164616,0.6814757,Pharmaceuticals: Major,1767617836,91491214.758,4.64972102,0.57356322
AMRX,"Amneal Pharmaceuticals, Inc.",5.76,3.97111913,2.85714286,1.08303249,664,1401226.26666667,1752196,1.00738424,Pharmaceuticals: Major,1764356247,56177555.96,4.67625899,0.8673317
OSCR,"Oscar Health, Inc.",9.18,1.88679245,1.77383592,0,725,1820790.21666667,2499469,1.32964836,Managed Health Care,1751682481,139743556.065,5.05050505,1.13791098
IRWD,"Ironwood Pharmaceuticals, Inc.",11.18,0.72072072,0.2690583,,,2121834.9,1175743,0.45857805,Pharmaceuticals: Major,1745522755,152503528.491,2.16606498,0.36152964
KW,Kennedy-Wilson Holdings Inc.,12.52,0.562249,0.40096231,,,1163481.55,984423,0.50708373,Real Estate Development,1745173363.0000002,118684327.559,1.90206394,0.53925928
CNK,"Cinemark Holdings, Inc.",14.09,-2.62612301,-2.49134948,-0.276434,734,3189741.11666667,2386332,0.68191952,Movies/Entertainment,1713528034,108676173.899,3.85164051,0.62183325
DHT,"DHT Holdings, Inc.",10.49,1.64728682,0.86538462,0.7751938,3924,2679461.43333333,1534422,0.61212441,Marine Shipping,1706233613.0000002,135378206.389,1.875,0.44818099
DK,"Delek US Holdings, Inc.",26.56,0.34000756,-0.78446022,,,1218513.36666667,691507,0.62943192,Oil Refining/Marketing,1698074290.9999998,62307607.1615,2.09284627,0.55026594
SNDX,"Syndax Pharmaceuticals, Inc.",20.94,3.92059553,0.76997113,3.57320099,9439,2241509.98333333,2252983,0.69839296,Biotechnology,1684601571.0000002,76567818.44399999,6.7153327,0.55155572
MRVI,"Maravai LifeSciences Holdings, Inc.",6.61,-1.04790419,-1.63690476,1.79640719,1990,2627868.25,1138598,0.50222872,Biotechnology,1660978212,109046539.581,3.51145038,0.39718565
ABCL,AbCellera Biologics Inc.,5.69,0,-0.1754386,-0.17574692,11715,1581278.63333333,877046,0.52912471,Biotechnology,1651068782.0000002,198437107.05,3.46051464,0.39514442
CSIQ,Canadian Solar Inc.,25.38,0.83432658,0.31620553,0.75486691,1256,1283347.61666667,542931,0.4484601,Semiconductors,1640454308.0000002,50882515.754,3.05466238,0.32782865
RES,"RPC, Inc.",7.37,-0.67385445,-1.33868809,0,623,1680824.5,1557851,0.53715503,Oilfield Services/Equipment,1593603123,96915119.424,3.41530055,0.50060031
EQX,Equinox Gold Corp.,5.09,0.79207921,-0.5859375,1.38613861,14976,2185249.51666667,2807931,0.89872759,Precious Metals,1593072911.8212702,285754469.829,2.95857988,0.74784798
WRBY,Warby Parker Inc.,13.52,1.27340824,1.96078431,-0.6741573,126,1262294.11666667,1083136,0.77208315,Specialty Stores,1587315521,83941014.94398,3.38145897,0.57235288
HLX,"Helix Energy Solutions Group, Inc.",10.45,-3.33024977,-3.59778598,,,2609525.21666667,2523787,0.51096763,Oilfield Services/Equipment,1574932298.0000002,141531795.83400002,4.76649013,0.41725905
EYE,"National Vision Holdings, Inc.",19.91,-2.44977952,-1.82445759,,,1405877.85,716709,0.67495697,Specialty Stores,1557870296.9999998,76830841.3064,4.0950455,0.51745572
HE,"Hawaiian Electric Industries, Inc.",13.95,-0.07163324,-0.28591851,0.42979943,2405,2654180.93333333,1211166,0.40731943,Electric Utilities,1536231170,109784597.832,2.36664162,0.39205942
GPRE,"Green Plains, Inc.",25.51,-0.77790743,-1.23886953,,,1216775.5,700870,0.4251332,Chemicals: Specialty,1518178797,57403122.5526,2.65957447,0.32890341
INDI,"indie Semiconductor, Inc.",8.41,0.71856287,0,1.19760479,23675,2499272.26666667,1690319,0.54022803,Semiconductors,1516309978,137958794.68800002,5.33333333,0.51381161
SAND,Sandstorm Gold Ltd.,5.1,0.79051383,-0.19569472,2.17391304,18419,1915368.41666667,2281767,0.99656882,Precious Metals,1510530249.7643592,244683058.568,3.52941176,0.7711314
HLF,Herbalife Ltd.,15.07,-0.066313,0.39973351,,,1738693.28333333,678937,0.45123189,Medical Distributors,1493624585.9999998,95869640.4968,3.14802411,0.35116028
ARDX,"Ardelyx, Inc.",6.35,0.95389507,0.15772871,0.47694754,12094,6684013.91666667,4513173,0.59350289,Pharmaceuticals: Major,1474074440,223407289.82,2.62948207,0.44399764
NVTS,Navitas Semiconductor Corporation,8.15,0.61728395,-0.12254902,0.61728395,2758,1949654.68333333,1125049,0.41614732,Semiconductors,1454679175,117741751.056,3.34987593,0.43207778
GENI,Genius Sports Limited,6.3,1.61290323,1.12359551,1.29032258,4710,1870713.2,1551503,0.65684932,Packaged Software,1432755164,121671829.82200003,4.33386838,0.47592286
SMTC,Semtech Corporation,22.28,0.13483146,-0.0896861,0,200,2411757.85,736337,0.30809149,Semiconductors,1432264486,63486575.6384,2.55474453,0.30300505
NVCR,NovoCure Limited,13.3,-0.37453184,-0.96798213,,,1416372.21666667,745238,0.57969195,Medical Specialties,1421252742,96639745.35,3.94461305,0.43176637
SBH,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.)",13.19,-1.19850187,0.53353659,,,2241606.98333333,1015496,0.3838038,Medical Distributors,1408320866,105258933.988,3.30514988,0.2808659
ZIM,ZIM Integrated Shipping Services Ltd.,11.58,10.28571429,5.27272727,4.85714286,378622,3936041.36666667,11968823,1.69234193,Marine Shipping,1391731925.9999998,95326343.28,13.20147194,1.15345077
HLIT,Harmonic Inc.,12.36,0.56956876,-0.08084074,0.65093572,1018,2141207.71666667,1482197,0.56590637,Telecommunications Equipment,1386667449,109278557.31,2.94239536,0.42468606
RLAY,"Relay Therapeutics, Inc.",11.24,4.46096654,4.26716141,,,1222090.68333333,896029,0.71116754,Biotechnology,1385540670,85073237.467,5.14842301,0.61493073
VIR,"Vir Biotechnology, Inc.",10.11,2.22446916,1.5060241,0.91001011,106,1252037,1037923,0.70627691,Biotechnology,1360010154.9999998,88065921.42300001,4.32160804,0.6797348
SRRK,Scholar Rock Holding Corporation,18.75,4.16666667,1.40616549,,,1024299.58333333,1142796,0.68366593,Biotechnology,1352686071,56788320.028,6.51819663,0.64927036
DO,"Diamond Offshore Drilling, Inc.",13.15,0.5351682,0.22865854,,,1337798.41666667,917193,0.6988234,Contract Drilling,1345534243,100968177.618,4.1309431,0.5603588
FIGS,"FIGS, Inc.",7.94,1.53452685,2.71668823,-0.63938619,4454,2813372.65,2536342,0.92831702,Apparel/Footwear,1342931106,154791373.51299998,3.77604167,0.75273348
PNT,POINT Biopharma Global Inc.,12.48,0.08019246,0.08019246,0,200,3957861.9,3479835,0.51320337,Pharmaceuticals: Major,1329984026,87708738.087,0.48192771,0.38628974
ASTS,"AST SpaceMobile, Inc.",6.07,4.47504303,4.83592401,-0.17211704,9134,1930035.01666667,2603803,1.44451981,Specialty Telecommunications,1321288562,78800875.8592,7.30633803,1.11541108
AUPH,Aurinia Pharmaceuticals Inc,9.2,-0.43290043,-1.28755365,1.40692641,2206,1989403.25,1204893,0.52057439,Biotechnology,1321194992,130561931.24,4.11861614,0.34230383
HUT,Hut 8 Corp.,14.84,13.36898396,11.74698795,1.68067227,392828,3575455.50333334,12908873,1.76176558,Data Processing Services,1320210305.5666327,68119413.91499999,20.35641227,1.30333186
MGNI,"Magnite, Inc.",9.56,-0.41666667,-1.03519669,1.77083333,400,1081728.23333333,512760,0.44870954,Packaged Software,1317855890,120632582.994,3.29087049,0.31599461
SEAT,Vivid Seats Inc.,6.27,-0.9478673,-1.56985871,0.63191153,2019,1160236.55,1558035,0.60879018,Movies/Entertainment,1315854499,49925498.48,1.92,0.84486565
SG,"Sweetgreen, Inc.",11.52,0.87565674,0.78740157,,,1481855.51666667,969264,0.61295239,Restaurants,1296015111,89196690.55440001,2.28471002,0.40406974
TGI,"Triumph Group, Inc.",16.85,3.31085224,2.86935287,0.55180871,4288,1042211.58333333,1730047,0.97309335,Aerospace & Defense,1295022520,75137248.36420001,4.14874001,0.81485443
CTKB,"Cytek Biosciences, Inc.",9.51,3.14533623,2.81081081,,,1100117.55,616486,0.56653053,Medical Specialties,1289072579,116083621.404,3.45945946,0.51035233
AKRO,"Akero Therapeutics, Inc.",23.08,3.40501792,2.30496454,-3.11155914,240,2051010.9,685529,0.40068776,Pharmaceuticals: Major,1285781756.0000002,47596336.1476,5.01108647,0.3078038
CHGG,"Chegg, Inc.",11.06,-0.98478066,-1.07334526,0.08952551,200,2489762.15,1386769,0.55256088,Miscellaneous Commercial Services,1280913131.9999998,111776415.135,1.81983621,0.44157548
LESL,"Leslie's, Inc.",6.94,1.90895742,2.05882353,0.14684288,650,3724035.66666667,2238948,0.54250233,Specialty Stores,1279275744,177385714.204,6.45645646,0.43632515
RVLV,"Revolve Group, Inc.",17.68,-2.48207391,-0.89686099,-0.49641478,3414,1264351.45,902967,0.62136817,Internet Retail,1275679773.9999998,39344320.0777,3.69738339,0.48118113
BYON,"Beyond, Inc.",27.93,2.15801024,-0.32119914,2.96269203,13377,2215573.06666667,1365596,0.98701032,Internet Retail,1265367181,44545182.1319,4.19734904,0.84911102
